Temperature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
40,42,72,Black,Sugarcane,49,80,30,DAP
34,52,26,Black,Sugarcane,76,44,48,Compost
28,47,35,Red,Sugarcane,14,55,70,Urea
21,65,21,Black,Maize,66,23,62,MOP
35,38,62,Sandy,Maize,62,47,91,Compost
26,84,36,Clayey,Sugarcane,63,100,81,Compost
39,51,69,Sandy,Rice,61,100,29,DAP
27,78,70,Black,Maize,33,77,76,Urea
26,89,27,Black,Sugarcane,13,54,25,NPK
34,42,57,Loamy,Rice,59,28,37,NPK
37,66,21,Red,Maize,35,16,81,NPK
24,79,40,Red,Maize,1,31,63,NPK
30,74,54,Sandy,Cotton,42,3,22,NPK
37,53,75,Clayey,Wheat,13,7,70,NPK
27,49,28,Loamy,Cotton,75,52,89,Compost
37,87,80,Clayey,Cotton,44,10,65,MOP
32,79,27,Black,Wheat,83,68,86,Compost
39,55,71,Sandy,Sugarcane,40,36,77,MOP
39,57,61,Clayey,Cotton,68,42,10,DAP
39,59,74,Loamy,Rice,67,84,99,Compost
36,32,28,Sandy,Cotton,13,5,72,NPK
29,75,71,Red,Wheat,16,50,1,NPK
20,76,23,Sandy,Wheat,70,99,68,Compost
31,90,52,Clayey,Wheat,73,71,84,Compost
28,90,25,Sandy,Wheat,73,31,6,NPK
40,74,49,Red,Cotton,36,84,13,NPK
23,83,49,Sandy,Rice,32,36,14,NPK
36,60,21,Black,Cotton,34,77,15,NPK
39,38,49,Loamy,Wheat,59,49,100,Compost
26,71,64,Clayey,Sugarcane,63,98,42,Compost
32,64,76,Red,Maize,20,87,11,NPK
24,74,42,Black,Sugarcane,20,41,3,NPK
21,78,80,Loamy,Sugarcane,95,26,55,MOP
32,71,43,Black,Maize,20,50,7,NPK
35,56,80,Loamy,Rice,89,30,35,NPK
20,69,23,Loamy,Wheat,24,43,34,NPK
37,82,54,Loamy,Cotton,30,49,75,Urea
29,52,45,Red,Sugarcane,93,20,42,MOP
36,71,64,Loamy,Rice,98,77,51,Compost
40,77,39,Red,Wheat,51,47,11,DAP
28,62,79,Clayey,Rice,55,97,13,DAP
21,71,64,Black,Wheat,98,20,95,MOP
29,53,26,Clayey,Maize,99,57,61,Compost
28,40,40,Clayey,Maize,31,51,30,NPK
28,75,21,Red,Cotton,3,78,91,Urea
24,51,28,Black,Cotton,52,13,29,NPK
32,61,48,Sandy,Rice,56,11,89,MOP
25,55,74,Loamy,Rice,87,59,14,DAP
35,40,50,Black,Sugarcane,70,16,32,NPK
24,88,58,Clayey,Cotton,95,6,64,MOP
26,47,78,Sandy,Maize,76,7,85,MOP
28,53,30,Black,Cotton,13,69,39,NPK
34,79,38,Loamy,Maize,32,10,33,NPK
32,77,36,Black,Sugarcane,34,17,64,NPK
31,68,27,Loamy,Maize,96,97,61,Compost
21,58,29,Black,Cotton,55,6,40,MOP
34,32,26,Red,Maize,67,9,29,NPK
22,60,24,Red,Sugarcane,6,8,21,NPK
32,83,38,Sandy,Rice,23,79,3,NPK
22,55,29,Loamy,Rice,62,53,2,DAP
38,48,65,Loamy,Cotton,25,32,18,NPK
27,61,64,Clayey,Sugarcane,3,56,34,NPK
29,53,60,Sandy,Maize,70,71,33,DAP
38,71,58,Black,Rice,30,45,36,NPK
36,65,69,Clayey,Wheat,4,11,85,NPK
30,73,25,Black,Wheat,18,65,3,NPK
22,49,62,Red,Rice,40,56,81,Compost
23,58,20,Black,Rice,71,69,86,Compost
33,70,59,Loamy,Maize,64,10,32,NPK
37,56,64,Red,Cotton,25,18,75,NPK
30,32,28,Black,Cotton,52,63,8,DAP
32,50,69,Black,Maize,62,9,20,NPK
32,50,78,Red,Maize,18,17,75,NPK
40,30,21,Black,Cotton,47,44,54,Compost
34,53,55,Black,Wheat,51,76,21,DAP
34,56,58,Red,Sugarcane,59,10,28,NPK
30,69,80,Black,Sugarcane,33,53,57,Urea
31,45,44,Red,Cotton,69,17,70,MOP
22,67,20,Sandy,Rice,89,23,85,MOP
30,77,24,Sandy,Maize,83,23,88,MOP
30,33,63,Sandy,Sugarcane,32,23,69,NPK
40,45,62,Loamy,Wheat,49,39,5,NPK
34,45,48,Red,Sugarcane,66,0,76,MOP
25,54,22,Black,Maize,22,33,17,NPK
30,90,45,Sandy,Rice,11,95,21,NPK
21,81,35,Sandy,Sugarcane,70,21,65,MOP
36,41,65,Sandy,Maize,27,1,44,NPK
20,74,34,Sandy,Wheat,73,37,83,MOP
40,63,78,Clayey,Sugarcane,0,63,68,Urea
29,61,61,Black,Maize,64,10,73,MOP
33,60,42,Black,Cotton,48,87,52,Compost
35,57,59,Clayey,Rice,58,22,90,MOP
23,83,65,Clayey,Maize,66,29,98,MOP
28,50,45,Red,Maize,23,22,46,NPK
23,84,55,Black,Maize,9,77,53,Urea
38,36,71,Sandy,Sugarcane,78,45,71,Compost
40,84,75,Sandy,Rice,22,2,56,NPK
26,55,25,Red,Rice,7,68,98,Urea
28,30,76,Black,Sugarcane,52,59,83,Compost
40,84,50,Black,Sugarcane,75,85,39,DAP
23,36,35,Black,Wheat,78,4,40,MOP
35,75,78,Red,Sugarcane,41,8,88,MOP
24,73,33,Loamy,Sugarcane,45,55,9,DAP
34,59,49,Red,Wheat,12,5,41,NPK
33,47,20,Loamy,Rice,72,34,87,MOP
30,85,38,Clayey,Sugarcane,38,49,78,Urea
40,60,51,Sandy,Wheat,8,24,38,NPK
21,86,59,Black,Rice,84,65,5,DAP
27,71,27,Sandy,Maize,40,27,3,NPK
26,33,77,Clayey,Wheat,32,13,4,NPK
38,81,60,Black,Rice,84,50,93,Compost
21,70,61,Red,Rice,52,76,25,DAP
21,46,59,Loamy,Rice,42,86,31,DAP
39,33,45,Black,Cotton,59,9,62,MOP
30,73,38,Clayey,Rice,66,46,83,Compost
24,50,24,Sandy,Maize,88,48,45,Compost
37,68,79,Black,Wheat,51,6,32,NPK
33,80,22,Sandy,Wheat,100,19,51,MOP
22,33,78,Loamy,Wheat,57,70,18,DAP
22,69,78,Loamy,Sugarcane,72,65,58,Compost
25,42,32,Black,Maize,88,82,74,Compost
31,51,29,Sandy,Maize,46,29,8,NPK
32,63,58,Red,Maize,51,17,76,MOP
23,85,67,Clayey,Maize,82,78,93,Compost
29,55,53,Black,Cotton,41,15,60,MOP
21,60,59,Sandy,Cotton,81,18,90,MOP
25,64,76,Black,Rice,25,93,52,Urea
27,48,48,Red,Cotton,14,75,68,Urea
22,57,70,Black,Rice,65,73,43,Compost
34,31,46,Red,Wheat,55,3,17,NPK
27,71,63,Red,Maize,40,79,90,Compost
26,46,41,Loamy,Rice,41,32,81,MOP
31,59,53,Loamy,Maize,69,62,66,Compost
33,85,31,Red,Sugarcane,32,79,41,Urea
29,86,27,Black,Maize,32,100,13,NPK
30,71,63,Black,Rice,53,71,51,Compost
36,75,65,Clayey,Sugarcane,23,87,40,Urea
29,76,40,Loamy,Maize,74,9,13,NPK
33,65,75,Sandy,Maize,9,75,75,Urea
37,64,32,Sandy,Maize,7,9,96,NPK
28,37,37,Clayey,Sugarcane,92,97,20,DAP
35,86,76,Loamy,Maize,51,74,18,DAP
25,39,62,Red,Rice,99,25,21,NPK
40,59,46,Black,Wheat,68,21,53,MOP
22,31,69,Black,Rice,79,61,49,Compost
33,33,39,Red,Sugarcane,80,7,1,NPK
23,47,64,Black,Sugarcane,60,93,41,Compost
39,49,47,Sandy,Sugarcane,9,27,98,NPK
27,36,71,Loamy,Maize,85,52,32,DAP
26,71,20,Red,Wheat,83,80,30,DAP
40,42,38,Sandy,Cotton,3,65,78,Urea
28,57,80,Black,Wheat,83,7,98,MOP
38,50,62,Black,Sugarcane,87,37,75,MOP
35,64,34,Black,Sugarcane,41,81,21,DAP
33,69,64,Red,Wheat,16,66,100,Urea
40,59,23,Clayey,Cotton,34,78,84,Urea
39,90,78,Sandy,Cotton,100,71,73,Compost
24,30,68,Red,Cotton,92,71,72,Compost
32,42,43,Red,Maize,98,94,27,DAP
35,33,21,Sandy,Wheat,64,19,65,MOP
25,45,58,Clayey,Rice,17,56,25,NPK
39,78,68,Loamy,Maize,87,0,86,MOP
37,78,72,Red,Sugarcane,90,46,99,Compost
38,32,69,Black,Maize,31,75,88,Urea
22,63,46,Loamy,Maize,47,49,60,Compost
20,89,44,Red,Sugarcane,14,17,51,NPK
36,90,50,Loamy,Wheat,99,8,51,MOP
33,52,20,Sandy,Cotton,35,33,74,NPK
20,84,70,Black,Sugarcane,7,60,39,NPK
22,90,57,Black,Maize,29,36,12,NPK
24,47,26,Red,Maize,22,42,66,Urea
20,85,61,Black,Wheat,69,39,77,MOP
33,31,32,Clayey,Sugarcane,4,15,95,NPK
24,86,78,Loamy,Rice,30,73,0,NPK
28,62,58,Black,Rice,49,49,28,DAP
38,73,22,Red,Cotton,67,74,76,Compost
35,33,40,Loamy,Rice,57,33,19,NPK
30,79,30,Sandy,Wheat,51,27,43,MOP
29,69,64,Clayey,Wheat,78,80,41,Compost
21,58,55,Black,Sugarcane,1,25,22,NPK
39,43,76,Loamy,Wheat,69,81,38,DAP
37,72,80,Black,Maize,4,31,0,NPK
33,54,59,Black,Rice,7,8,33,NPK
24,59,56,Clayey,Maize,9,61,2,NPK
25,68,22,Black,Maize,86,14,71,MOP
36,51,67,Black,Sugarcane,62,5,22,NPK
23,32,78,Clayey,Sugarcane,69,26,45,MOP
30,75,31,Loamy,Cotton,22,46,85,Urea
34,72,25,Clayey,Sugarcane,19,79,83,Urea
35,79,60,Sandy,Maize,10,0,16,NPK
29,81,36,Sandy,Sugarcane,57,67,61,Compost
27,30,31,Loamy,Maize,83,54,73,Compost
26,58,74,Sandy,Maize,51,17,71,MOP
26,38,42,Red,Rice,12,52,78,Urea
28,50,60,Red,Wheat,52,18,62,MOP
22,71,22,Loamy,Wheat,100,42,77,Compost
37,56,54,Black,Cotton,26,47,61,Urea
24,89,41,Red,Rice,41,89,45,Compost
31,61,57,Red,Maize,91,76,62,Compost
24,59,64,Red,Cotton,89,57,81,Compost
33,67,35,Black,Sugarcane,30,41,1,NPK
27,63,56,Clayey,Rice,1,59,58,Urea
40,59,67,Loamy,Sugarcane,92,71,85,Compost
39,85,42,Sandy,Sugarcane,68,18,75,MOP
31,66,66,Red,Sugarcane,22,53,12,NPK
39,49,28,Loamy,Sugarcane,7,89,37,NPK
31,49,73,Red,Maize,89,65,44,Compost
32,89,79,Red,Rice,15,95,44,Urea
29,54,33,Black,Rice,22,45,12,NPK
30,47,66,Loamy,Rice,57,16,84,MOP
22,49,46,Black,Wheat,47,45,21,DAP
38,43,45,Clayey,Rice,22,58,6,NPK
36,62,69,Clayey,Wheat,17,98,2,NPK
40,73,68,Clayey,Maize,76,44,51,Compost
32,47,20,Clayey,Wheat,92,76,95,Compost
21,47,22,Black,Rice,49,64,83,Compost
24,66,53,Clayey,Wheat,86,74,20,DAP
24,32,31,Loamy,Wheat,79,68,39,DAP
36,52,76,Black,Maize,94,49,56,Compost
26,60,79,Red,Wheat,65,9,58,MOP
31,33,79,Loamy,Maize,48,19,51,MOP
34,85,67,Loamy,Cotton,59,37,68,MOP
23,70,49,Red,Rice,55,18,82,MOP
37,34,20,Sandy,Sugarcane,69,82,79,Compost
28,65,39,Red,Rice,75,31,95,MOP
37,86,41,Clayey,Cotton,41,54,23,DAP
29,73,39,Black,Cotton,12,42,38,NPK
27,58,22,Clayey,Maize,29,61,25,NPK
33,65,24,Red,Rice,55,44,93,Compost
34,73,24,Black,Wheat,69,17,46,MOP
38,78,38,Loamy,Maize,26,25,69,NPK
36,30,73,Black,Wheat,60,40,93,Compost
32,85,62,Loamy,Wheat,23,46,42,Urea
27,47,39,Sandy,Sugarcane,59,86,20,DAP
32,72,41,Sandy,Sugarcane,17,46,76,Urea
25,86,67,Red,Rice,79,40,70,Compost
40,50,37,Sandy,Rice,40,30,68,MOP
29,43,37,Sandy,Cotton,89,40,47,Compost
34,84,41,Red,Sugarcane,67,69,94,Compost
25,63,45,Black,Sugarcane,37,7,40,NPK
37,65,49,Loamy,Sugarcane,91,96,20,DAP
26,81,62,Sandy,Rice,8,41,54,Urea
33,32,34,Sandy,Wheat,88,86,80,Compost
26,81,44,Loamy,Cotton,27,59,16,NPK
32,50,35,Black,Maize,82,85,54,Compost
24,87,27,Loamy,Sugarcane,43,42,16,DAP
25,46,20,Sandy,Maize,78,47,14,DAP
35,43,48,Black,Sugarcane,5,34,9,NPK
38,55,35,Black,Cotton,37,4,58,NPK
34,90,44,Sandy,Sugarcane,66,32,60,MOP
39,89,28,Red,Wheat,38,62,33,NPK
38,74,75,Clayey,Maize,88,12,44,MOP
27,80,72,Red,Maize,92,42,96,Compost
32,49,59,Loamy,Rice,60,64,86,Compost
30,87,23,Sandy,Cotton,46,27,52,MOP
32,74,24,Black,Rice,2,68,82,Urea
39,77,55,Loamy,Maize,5,99,7,NPK
30,30,60,Black,Wheat,28,23,35,NPK
31,68,37,Sandy,Wheat,53,2,64,MOP
35,31,46,Clayey,Maize,40,8,23,NPK
40,58,42,Red,Wheat,24,21,78,NPK
38,88,73,Clayey,Rice,85,42,9,DAP
37,67,41,Black,Rice,38,74,3,NPK
33,36,41,Loamy,Rice,13,55,89,Urea
34,58,76,Black,Rice,73,68,7,DAP
24,85,33,Loamy,Cotton,75,48,37,DAP
34,90,57,Sandy,Rice,67,86,49,Compost
20,84,69,Loamy,Wheat,62,100,63,Compost
36,34,39,Clayey,Rice,51,12,96,MOP
27,52,76,Sandy,Maize,9,95,52,Urea
24,89,56,Sandy,Sugarcane,15,77,86,Urea
40,49,69,Red,Maize,98,82,3,DAP
29,37,60,Loamy,Wheat,82,93,77,Compost
34,70,64,Sandy,Maize,45,27,99,MOP
23,75,20,Black,Rice,49,23,22,NPK
25,90,29,Clayey,Rice,38,27,41,NPK
33,86,24,Loamy,Cotton,23,30,43,NPK
26,67,72,Sandy,Wheat,87,62,0,DAP
22,79,27,Sandy,Cotton,57,70,53,Compost
29,33,27,Red,Wheat,35,26,22,NPK
27,64,43,Clayey,Rice,82,41,46,Compost
25,35,79,Red,Cotton,18,41,68,Urea
22,70,69,Black,Maize,47,98,13,DAP
35,33,58,Black,Cotton,66,58,6,DAP
28,67,39,Red,Maize,28,46,65,Urea
26,65,48,Sandy,Wheat,91,0,92,MOP
24,82,80,Clayey,Maize,65,24,67,MOP
26,61,28,Clayey,Maize,47,29,40,MOP
32,46,78,Red,Maize,35,88,6,NPK
31,86,58,Sandy,Rice,92,60,7,DAP
35,81,42,Clayey,Rice,82,28,53,MOP
34,50,75,Sandy,Rice,36,32,6,NPK
27,76,67,Sandy,Sugarcane,53,37,56,MOP
23,75,44,Clayey,Cotton,33,0,76,NPK
40,90,30,Clayey,Sugarcane,77,47,40,Compost
20,74,44,Red,Maize,0,19,15,NPK
25,85,22,Clayey,Rice,43,68,30,DAP
20,36,77,Red,Rice,41,19,86,MOP
36,31,73,Loamy,Cotton,81,23,20,NPK
25,46,71,Red,Sugarcane,9,18,12,NPK
37,90,38,Red,Sugarcane,4,80,36,NPK
24,69,76,Black,Rice,29,97,15,NPK
40,49,50,Clayey,Rice,24,16,48,NPK
26,55,51,Black,Maize,17,78,85,Urea
22,85,36,Clayey,Cotton,82,19,49,MOP
26,51,22,Red,Cotton,58,23,72,MOP
34,69,80,Clayey,Cotton,99,70,93,Compost
28,77,80,Loamy,Wheat,4,79,61,Urea
24,65,63,Black,Maize,24,33,68,NPK
32,56,50,Clayey,Cotton,60,95,28,DAP
34,76,62,Black,Wheat,56,31,87,MOP
39,44,76,Clayey,Maize,76,91,29,DAP
38,66,36,Black,Maize,20,10,33,NPK
21,35,20,Black,Sugarcane,15,16,9,NPK
28,65,34,Loamy,Maize,98,31,38,NPK
39,51,57,Red,Cotton,89,56,30,DAP
29,85,20,Sandy,Cotton,53,2,87,MOP
40,35,79,Sandy,Maize,6,49,46,Urea
29,68,72,Red,Wheat,89,39,65,MOP
30,67,73,Sandy,Maize,61,63,53,Compost
35,53,23,Red,Sugarcane,49,89,71,Compost
31,81,51,Clayey,Maize,92,61,15,DAP
25,71,32,Sandy,Cotton,5,88,51,Urea
40,46,80,Loamy,Sugarcane,73,59,64,Compost
27,80,49,Clayey,Wheat,81,77,0,DAP
38,47,69,Loamy,Wheat,66,83,7,DAP
33,74,33,Clayey,Wheat,36,0,46,NPK
31,76,51,Clayey,Maize,88,57,65,Compost
34,60,27,Loamy,Sugarcane,32,46,37,NPK
37,66,35,Clayey,Rice,67,74,92,Compost
27,40,29,Black,Maize,52,94,83,Compost
39,66,68,Red,Sugarcane,78,15,96,MOP
34,90,66,Black,Sugarcane,75,9,99,MOP
26,90,30,Loamy,Maize,40,52,50,Compost
22,41,31,Loamy,Wheat,59,80,15,DAP
29,54,68,Black,Sugarcane,74,47,95,Compost
26,42,64,Red,Sugarcane,72,32,80,MOP
29,56,56,Black,Rice,66,62,3,DAP
22,65,57,Clayey,Cotton,0,22,50,NPK
30,82,42,Loamy,Maize,84,18,89,MOP
38,31,51,Red,Cotton,60,66,31,DAP
37,31,37,Clayey,Rice,5,12,53,NPK
36,58,76,Black,Cotton,13,29,26,NPK
25,34,48,Sandy,Sugarcane,21,65,99,Urea
25,69,20,Clayey,Maize,35,60,22,NPK
36,36,42,Clayey,Wheat,87,85,24,DAP
36,57,71,Red,Cotton,7,91,68,Urea
37,63,51,Black,Wheat,67,80,28,DAP
27,43,28,Loamy,Maize,14,68,65,Urea
24,42,73,Loamy,Maize,3,24,73,NPK
40,44,21,Sandy,Maize,56,40,99,Compost
32,51,72,Loamy,Cotton,57,13,8,NPK
29,76,71,Clayey,Maize,3,67,34,NPK
37,39,55,Sandy,Maize,4,18,40,NPK
25,84,28,Clayey,Sugarcane,78,25,18,NPK
24,81,74,Black,Sugarcane,55,4,9,NPK
28,87,47,Loamy,Rice,90,99,13,DAP
36,82,30,Loamy,Rice,66,26,40,MOP
33,52,57,Clayey,Rice,68,70,73,Compost
39,80,32,Loamy,Wheat,25,23,77,NPK
35,86,57,Clayey,Maize,56,51,16,DAP
27,69,32,Clayey,Rice,60,66,36,DAP
37,78,51,Loamy,Maize,41,8,96,MOP
26,74,57,Loamy,Sugarcane,37,23,76,NPK
37,81,60,Black,Wheat,9,6,34,NPK
38,86,61,Black,Cotton,39,4,84,NPK
39,36,72,Red,Rice,2,22,41,NPK
20,64,28,Red,Maize,80,52,100,Compost
32,39,72,Loamy,Sugarcane,76,67,45,Compost
39,34,60,Red,Wheat,35,54,100,Urea
33,54,52,Loamy,Cotton,42,98,17,DAP
39,68,49,Black,Maize,74,85,80,Compost
38,47,73,Black,Sugarcane,53,7,35,NPK
30,76,28,Red,Maize,33,94,82,Urea
25,45,29,Sandy,Wheat,15,8,84,NPK
39,36,39,Loamy,Sugarcane,55,75,42,Compost
22,36,34,Clayey,Wheat,65,77,61,Compost
39,74,34,Red,Sugarcane,59,84,49,Compost
32,70,56,Sandy,Maize,25,76,75,Urea
22,84,25,Sandy,Sugarcane,31,65,19,NPK
36,75,59,Black,Maize,14,90,79,Urea
29,73,52,Sandy,Maize,44,93,57,Compost
20,81,53,Sandy,Cotton,58,44,96,Compost
37,32,25,Sandy,Maize,13,27,91,NPK
36,81,62,Sandy,Wheat,36,23,11,NPK
36,31,32,Black,Cotton,40,63,1,DAP
30,39,23,Black,Cotton,82,69,91,Compost
36,76,43,Black,Wheat,89,86,27,DAP
33,70,33,Red,Cotton,97,11,8,NPK
27,84,35,Loamy,Sugarcane,48,100,58,Compost
30,47,67,Sandy,Sugarcane,73,9,96,MOP
39,81,41,Black,Sugarcane,40,0,84,MOP
27,86,32,Loamy,Sugarcane,21,80,56,Urea
22,83,73,Loamy,Wheat,19,66,51,Urea
24,32,73,Loamy,Maize,28,36,51,NPK
32,73,57,Black,Cotton,35,40,55,Urea
25,55,26,Black,Rice,75,44,14,DAP
30,76,54,Clayey,Cotton,19,52,9,NPK
30,33,61,Red,Maize,74,23,68,MOP
24,88,21,Red,Wheat,65,94,15,DAP
39,68,42,Red,Wheat,66,84,6,DAP
40,41,42,Sandy,Cotton,39,5,0,NPK
26,74,23,Clayey,Rice,20,47,9,NPK
22,78,25,Black,Cotton,42,60,71,Compost
36,47,72,Clayey,Cotton,96,31,82,MOP
34,78,40,Red,Cotton,68,62,10,DAP
31,90,70,Clayey,Wheat,41,27,92,MOP
38,80,38,Sandy,Wheat,33,22,17,NPK
35,63,74,Sandy,Wheat,6,68,24,NPK
28,56,76,Loamy,Rice,52,9,10,NPK
39,42,62,Loamy,Rice,3,47,78,Urea
30,44,41,Loamy,Sugarcane,74,26,35,NPK
28,81,39,Sandy,Maize,89,75,73,Compost
31,49,65,Sandy,Maize,40,55,33,DAP
22,87,42,Red,Wheat,42,100,14,DAP
38,84,41,Red,Rice,75,100,64,Compost
31,87,28,Red,Cotton,29,48,12,NPK
27,49,67,Clayey,Maize,81,50,1,DAP
37,44,59,Sandy,Cotton,62,87,8,DAP
33,37,22,Clayey,Sugarcane,32,50,78,Urea
29,73,77,Red,Wheat,85,34,44,MOP
26,46,60,Red,Sugarcane,46,84,99,Compost
22,62,20,Loamy,Wheat,1,39,40,NPK
39,50,79,Black,Cotton,79,60,48,Compost
29,61,27,Red,Maize,43,59,25,DAP
33,88,34,Black,Wheat,58,36,31,NPK
28,35,52,Black,Maize,85,78,5,DAP
35,36,30,Black,Sugarcane,80,40,95,Compost
25,54,79,Sandy,Sugarcane,49,57,55,Compost
22,89,26,Sandy,Rice,24,96,68,Urea
36,33,35,Clayey,Sugarcane,68,34,61,MOP
33,47,66,Loamy,Rice,97,98,92,Compost
29,79,78,Red,Wheat,81,7,74,MOP
34,84,69,Sandy,Sugarcane,100,17,35,NPK
25,67,21,Sandy,Cotton,62,49,86,Compost
35,85,39,Red,Cotton,65,3,4,NPK
21,51,65,Red,Cotton,81,21,14,NPK
36,47,45,Sandy,Maize,16,85,98,Urea
37,84,34,Red,Maize,60,59,82,Compost
26,30,77,Red,Rice,5,27,63,NPK
21,83,74,Loamy,Maize,39,64,13,NPK
33,71,57,Black,Rice,98,71,31,DAP
23,30,63,Loamy,Wheat,38,33,83,NPK
21,54,37,Sandy,Maize,81,51,8,DAP
28,72,22,Black,Maize,29,100,16,NPK
38,70,64,Clayey,Wheat,13,36,22,NPK
36,37,48,Black,Wheat,19,1,25,NPK
20,31,47,Red,Cotton,71,50,99,Compost
28,82,54,Clayey,Cotton,71,46,75,Compost
27,65,60,Sandy,Wheat,82,78,13,DAP
37,78,74,Clayey,Sugarcane,3,55,69,Urea
20,44,52,Clayey,Wheat,81,91,47,Compost
35,53,73,Black,Rice,74,56,37,DAP
39,88,20,Sandy,Wheat,60,47,78,Compost
20,35,68,Loamy,Cotton,18,78,42,Urea
32,47,74,Clayey,Cotton,32,95,44,Urea
30,76,61,Black,Rice,93,45,88,Compost
36,39,71,Red,Maize,27,21,84,NPK
32,52,29,Sandy,Rice,1,97,26,NPK
30,59,54,Sandy,Cotton,20,92,24,NPK
24,68,56,Loamy,Maize,97,1,100,MOP
24,71,73,Sandy,Wheat,76,10,9,NPK
28,68,41,Sandy,Cotton,0,30,74,NPK
24,76,39,Loamy,Wheat,18,16,69,NPK
34,85,31,Red,Sugarcane,41,99,98,Compost
40,38,34,Clayey,Rice,19,99,9,NPK
23,51,69,Sandy,Cotton,19,25,24,NPK
22,30,36,Loamy,Sugarcane,93,40,3,DAP
33,30,42,Sandy,Cotton,86,76,63,Compost
32,43,48,Black,Cotton,5,60,68,Urea
22,39,28,Black,Sugarcane,13,51,93,Urea
37,83,36,Black,Cotton,59,59,80,Compost
30,67,48,Clayey,Wheat,31,81,29,NPK
31,31,58,Sandy,Wheat,34,34,54,NPK
26,42,53,Clayey,Rice,26,18,23,NPK
27,43,53,Loamy,Cotton,93,51,53,Compost
26,85,36,Black,Rice,48,10,55,MOP
30,54,76,Sandy,Rice,38,77,62,Urea
39,36,21,Sandy,Rice,87,77,80,Compost
31,70,74,Sandy,Maize,35,42,77,Urea
21,79,20,Red,Maize,62,34,54,MOP
30,31,48,Sandy,Cotton,32,9,12,NPK
32,81,52,Red,Rice,50,18,61,MOP
31,46,53,Loamy,Cotton,74,23,81,MOP
20,63,54,Clayey,Cotton,86,83,3,DAP
32,40,74,Black,Wheat,82,60,100,Compost
38,64,53,Black,Cotton,89,19,54,MOP
25,59,48,Red,Wheat,39,81,71,Urea
20,88,72,Black,Sugarcane,62,54,52,Compost
29,54,46,Sandy,Rice,25,80,22,NPK
34,53,36,Loamy,Sugarcane,54,25,52,MOP
37,80,29,Loamy,Sugarcane,56,33,100,MOP
38,52,46,Sandy,Rice,68,71,27,DAP
25,81,50,Loamy,Maize,92,8,36,NPK
26,41,61,Sandy,Sugarcane,93,86,1,DAP
35,85,71,Loamy,Sugarcane,0,46,34,NPK
24,35,77,Black,Maize,100,85,50,Compost
26,75,31,Loamy,Sugarcane,36,67,50,Urea
31,55,53,Black,Maize,47,95,88,Compost
20,56,59,Red,Maize,71,70,75,Compost
21,38,65,Black,Wheat,68,3,5,NPK
26,70,40,Clayey,Sugarcane,44,18,57,MOP
38,68,70,Red,Sugarcane,48,52,17,DAP
35,81,36,Sandy,Cotton,3,88,74,Urea
20,65,52,Clayey,Sugarcane,82,92,92,Compost
31,63,64,Sandy,Sugarcane,26,30,13,NPK
25,43,79,Red,Maize,24,100,36,NPK
35,52,31,Clayey,Sugarcane,3,37,66,NPK
38,88,50,Red,Maize,8,1,13,NPK
33,90,33,Black,Maize,10,80,42,Urea
28,47,28,Black,Wheat,3,74,75,Urea
38,73,58,Clayey,Maize,16,49,48,Urea
29,78,45,Red,Cotton,69,92,74,Compost
29,80,27,Red,Cotton,53,27,92,MOP
40,40,72,Black,Rice,97,35,43,MOP
35,72,40,Loamy,Wheat,66,2,46,MOP
29,30,35,Sandy,Sugarcane,23,31,29,NPK
22,88,70,Sandy,Cotton,31,13,6,NPK
38,38,71,Black,Rice,69,8,87,MOP
34,40,63,Black,Cotton,26,94,51,Urea
20,57,24,Sandy,Wheat,26,53,64,Urea
24,33,69,Black,Sugarcane,22,20,55,NPK
26,87,66,Red,Cotton,81,95,99,Compost
32,62,34,Sandy,Maize,16,69,100,Urea
36,59,43,Black,Wheat,23,79,88,Urea
29,54,67,Red,Rice,54,15,66,MOP
37,55,24,Clayey,Sugarcane,85,92,36,DAP
40,61,67,Black,Wheat,35,45,47,Urea
37,35,34,Sandy,Wheat,66,73,25,DAP
27,68,28,Loamy,Rice,55,50,75,Compost
28,44,62,Clayey,Sugarcane,62,59,45,Compost
36,50,27,Sandy,Maize,67,53,22,DAP
30,67,79,Clayey,Maize,81,60,6,DAP
32,51,65,Loamy,Maize,15,31,23,NPK
29,51,57,Loamy,Wheat,10,46,29,NPK
33,84,53,Sandy,Wheat,83,61,25,DAP
28,56,32,Sandy,Cotton,78,49,94,Compost
23,43,56,Black,Rice,30,99,29,NPK
29,41,25,Loamy,Rice,77,25,90,MOP
37,57,61,Loamy,Cotton,21,27,52,NPK
20,48,54,Clayey,Rice,35,21,23,NPK
32,69,22,Loamy,Sugarcane,38,66,83,Urea
33,50,30,Black,Rice,2,91,20,NPK
37,43,25,Sandy,Cotton,93,74,93,Compost
32,84,80,Sandy,Sugarcane,49,24,61,MOP
26,90,72,Red,Maize,37,26,7,NPK
32,44,24,Red,Wheat,31,68,32,NPK
34,62,45,Sandy,Cotton,15,11,41,NPK
22,35,63,Red,Rice,96,45,6,DAP
31,82,69,Sandy,Sugarcane,98,65,62,Compost
24,35,64,Red,Maize,17,23,17,NPK
39,64,30,Red,Wheat,30,37,92,NPK
30,54,67,Black,Wheat,98,0,56,MOP
40,53,61,Black,Wheat,40,30,63,MOP
33,57,44,Loamy,Cotton,11,18,71,NPK
